Vuosi	Paaluokka/Osasto	Luku	Momentti	Alkup.talousarvio	Lisätalousarvio	Voimassaoleva talousarvio	Käytettävissä	Nettokertymä ko.vuodelta	Nettokertymä	Jäljellä	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.21. Työ- ja elinkeinoministeriön hallinnonalan tuottavuusmääräraha	616000	1700000	2316000	2316000	2316000	2316000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.29. Työ- ja elinkeinoministeriön hallinnonalan arvonlisäveromenot	30622000	3000000	33622000	33622000	35738600	28	35738600	28	-2116600	28	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.40. Valtionavustus yritysten kansainvälistymiseen ja yrittäjyyden edistämiseen	13571000	-200000	13371000	13371000	13371000	13371000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.41. Erityisavustus Teknologian tutkimuskeskus VTT Oy:n tutkimusinfrastruktuuriin	3500000	-1528000	1972000	1972000	1971503	92	1971503	92	496	8	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.42. Cleantech- ja biotalousratkaisujen sekä innovaatioiden kaupallistamisen tukeminen	30000000	0	30000000	30000000	30000000	30000000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.60. Siirrot hallinnonalan rahastoihin	20000	0	20000	20000	0	0	20000	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.66. Kansainvälisten järjestöjen jäsenmaksut ja rahoitusosuudet	8007000	0	8007000	8007000	8007000	8007000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.88. Pääomasijoitus Teknologian tutkimuskeskus VTT Oy:lle	0	4480000	4480000	4480000	4182358	4	4182358	4	297641	6	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.89. Osakehankinnat	0	182500000	182500000	182500000	182500000	182500000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.01. Geologian tutkimuskeskuksen toimintamenot	32890000	-225000	32665000	32665000	32665000	32665000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.06. Innovaatiorahoituskeskus Tekesin toimintamenot	38448000	-296000	38152000	38152000	38152000	38152000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.28. Materiaalitehokkuuden edistäminen	500000	0	500000	500000	500000	500000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.40. Tutkimus- kehittämis- ja innovaatiotoiminnan tukeminen	330370000	5000000	335370000	335370000	335351786	28	335351786	28	18213	72	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.41. Valtionavustus Finpron toimintaan	35600000	0	35600000	35600000	35600000	35600000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.42. Kasvuekosysteemien ja innovatiivisten julkisten hankintojen kehittäminen	7024000	0	7024000	7024000	7024000	7024000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.43. Kansainvälistymisavustus yritysten yhteishankkeisiin	8018000	1110000	9128000	9128000	7004248	7004248	2123752	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.47. Finnvera Oyj:n korkotuet ja tappiokorvaukset	56735000	0	56735000	56735000	36044149	84	36044149	84	20690850	16	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.48. Korko- ja muu tuki julkisesti tuetuille vienti- ja alusluotoille	20200000	0	20200000	20200000	15443804	53	15443804	53	4756195	47	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.49. Valtionavustus Teknologian tutkimuskeskus VTT Oy:n toimintaan	91770000	0	91770000	91770000	91770000	91770000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.50. Avustus kansainvälisen teknologiapalkinnon maksamiseen	1000000	0	1000000	1000000	1000000	1000000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.80. Lainat Suomen Vientiluotto Oy:n jälleenrahoitustoimintaan	106404000	0	106404000	106404000	97976810	16	97976810	16	8427189	84	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.82. Lainat Finnvera Oyj:n varainhankintaan	10000	0	10000	10000	0	0	10000	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.83. Lainat tutkimus- ja innovaatiotoimintaan	141700000	0	141700000	141700000	141613290	65	141613290	65	86709	35	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.87. Pääomalainat teollisuuden uudistumiseen ja yritysvetoisten liiketoimintaekosysteemien kehittämiseen	5000000	0	5000000	5000000	5000000	5000000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.88. Pääomasijoitus Suomen Teollisuussijoitus Oy:lle	30000000	0	30000000	30000000	30000000	30000000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.89. Pääomasijoitus Tekes Pääomasijoitus Oy:lle	30000000	0	30000000	30000000	30000000	30000000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.30. Työllisyys- ja yrittäjyyspolitiikka	32.30.01. Työ- ja elinkeinotoimistojen toimintamenot	165117000	-380000	164737000	164737000	164737000	164737000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.30. Työllisyys- ja yrittäjyyspolitiikka	32.30.44. Alueellinen kuljetustuki	5000000	0	5000000	5000000	5000000	5000000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.30. Työllisyys- ja yrittäjyyspolitiikka	32.30.45. Yritysten kehittämishankkeiden tukeminen	30218000	0	30218000	30218000	25149760	85	25149760	85	5068239	15	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.30. Työllisyys- ja yrittäjyyspolitiikka	32.30.51. Julkiset työvoima- ja yrityspalvelut	585395000	13100000	598495000	598495000	598495000	598495000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.30. Työllisyys- ja yrittäjyyspolitiikka	32.30.64. Työllisyysperusteiset siirtomenot investointeihin	6000000	0	6000000	6000000	5638731	5638731	361269	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.40. Yritysten toimintaympäristö markkinoiden sääntely ja työelä	32.40.01. Kilpailu- ja kuluttajaviraston toimintamenot	10058000	-89000	9969000	9969000	9969000	9969000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.40. Yritysten toimintaympäristö markkinoiden sääntely ja työelä	32.40.03. Patentti- ja rekisterihallituksen toimintamenot	4541000	0	4541000	4541000	-2919589	49	-2919589	49	7460589	49	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.40. Yritysten toimintaympäristö markkinoiden sääntely ja työelä	32.40.05. Turvallisuus- ja kemikaaliviraston toimintamenot	19781000	-134000	19647000	19647000	19647000	19647000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.40. Yritysten toimintaympäristö markkinoiden sääntely ja työelä	32.40.31. Korvaus talous- ja velkaneuvonnan järjestämisestä	4731000	0	4731000	4731000	4731000	4731000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.40. Yritysten toimintaympäristö markkinoiden sääntely ja työelä	32.40.50. Valtionavustus kuluttajajärjestölle	897000	0	897000	897000	897000	897000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.40. Yritysten toimintaympäristö markkinoiden sääntely ja työelä	32.40.51. Eräät merimiespalvelut	2572000	0	2572000	2572000	2085413	36	2085413	36	486586	64	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.40. Yritysten toimintaympäristö markkinoiden sääntely ja työelä	32.40.52. Palkkaturva	43000000	0	43000000	43000000	30696859	77	30696859	77	12303140	23	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.40. Yritysten toimintaympäristö markkinoiden sääntely ja työelä	32.40.95. Eräät oikeudenkäyntikulut ja korvaukset	20000	300000	320000	320000	300000	300000	20000	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.50. Alueiden kehittäminen ja rakennerahastopolitiikka	32.50.40. Alueellisten innovaatioiden ja kokeilujen käynnistäminen	15000000	0	15000000	15000000	15000000	15000000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.50. Alueiden kehittäminen ja rakennerahastopolitiikka	32.50.64. EU:n ja valtion rahoitusosuus EU:n rakennerahasto- ulkorajayhteistyö- ja muihin koheesiopolitiikan ohjelmiin	242324000	20000000	262324000	262324000	240700953	48	240700953	48	21623046	52	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.01. Energiaviraston toimintamenot	8857000	-36000	8821000	8821000	8821000	8821000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.40. Energiatuki	76402000	-16000000	60402000	60402000	53572474	35	53572474	35	6829525	65	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.41. LNG-terminaalien investointituki	41750000	-18139000	23611000	23611000	23610148	23610148	852	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.42. Valtiontuki sähköhuollon varmistamiseksi	1310000	0	1310000	1310000	918732	91	918732	91	391267	9	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.43. Kioton mekanismit	460000	0	460000	460000	230913	15	230913	15	229086	85	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.44. Uusiutuvan energian tuotantotuki	234600000	-40000000	194600000	194600000	171865622	12	171865622	12	22734377	88	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.45. Uusiutuvan energian ja uuden energiateknologian investointituki	20000000	0	20000000	20000000	20000000	20000000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.87. Osakehankinnat	0	28000000	28000000	28000000	28000000	28000000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.70. Kotouttaminen	32.70.03. Maahanmuuttajien kotoutumisen ja työllistymisen edistäminen	2246000	-78000	2168000	2168000	2168000	2168000	0	
2016	32. Työ- ja elinkeinoministeriön hallinnonala	32.70. Kotouttaminen	32.70.30. Valtion korvaukset kunnille	162225000	-30000000	132225000	132225000	131308939	63	131308939	63	916060	37	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.01. Sosiaali- ja terveysministeriön toimintamenot	29008000	-244000	28764000	28764000	28764000	28764000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.02. Työttömyysturvan muutoksenhakulautakunnan toimintamenot	2592000	243000	2835000	2835000	2835000	2835000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.03. Sosiaaliturvan muutoksenhakulautakunnan toimintamenot	5063000	167000	5230000	5230000	5230000	5230000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.04. Valtion mielisairaaloiden toimintamenot	576000	0	576000	576000	576000	576000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.05. Terveyden ja hyvinvoinnin laitoksen alaisten lastensuojeluyksiköiden toimintamenot	1016000	0	1016000	1016000	1016000	1016000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.06. Terveyden ja hyvinvoinnin laitoksen alaisen vankiterveydenhuollon yksikön toimintamenot	16659000	-137000	16522000	16522000	16522000	16522000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.25. Sosiaali- ja terveydenhuollon kansalliset sähköiset asiakastietojärjestelmät	15330000	0	15330000	15330000	15330000	15330000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.29. Sosiaali- ja terveysministeriön hallinnonalan arvonlisäveromenot	18609000	0	18609000	18609000	17439230	66	17439230	66	1169769	34	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.66. Kansainväliset jäsenmaksut ja maksuosuudet	3830000	0	3830000	3830000	3830000	3830000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.02. Valvonta	33.02.03. Säteilyturvakeskuksen toimintamenot	13303000	-32000	13271000	13271000	13271000	13271000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.02. Valvonta	33.02.05. Sosiaali- ja terveysalan lupa- ja valvontaviraston toimintamenot	11758000	12000	11770000	11770000	11770000	11770000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.02. Valvonta	33.02.06. Lääkealan turvallisuus- ja kehittämiskeskuksen toimintamenot	4088000	-26000	4062000	4062000	4062000	4062000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.02. Valvonta	33.02.07. Työsuojelun aluehallintoviranomaisten toimintamenot	25582000	-249000	25333000	25333000	25333000	25333000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.02. Valvonta	33.02.20. Oikeuslääketieteellisen kuolemansyyn selvittämisen menot	8564000	0	8564000	8564000	7578648	98	7578648	98	985351	2	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.02. Valvonta	33.02.87. Osakehankinnat	1000000	0	1000000	1000000	1000000	1000000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.03. Tutkimus- ja kehittämistoiminta	33.03.04. Terveyden ja hyvinvoinnin laitoksen toimintamenot	56228000	77000	56305000	56305000	56305000	56305000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.03. Tutkimus- ja kehittämistoiminta	33.03.31. Hyvinvoinnin ja terveyden edistäminen	23500000	12800000	36300000	36300000	36300000	36300000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.03. Tutkimus- ja kehittämistoiminta	33.03.50. Valtionapu Työterveyslaitoksen menoihin	25280000	0	25280000	25280000	25280000	25280000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.03. Tutkimus- ja kehittämistoiminta	33.03.63. Eräät erityishankkeet	5562000	-55000	5507000	5507000	5507000	5507000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja	33.10.50. Äitiysavustus ja valtion tuki kansainväliseen adoptioon	11300000	0	11300000	11300000	10455000	10455000	845000	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja	33.10.51. Lapsilisät	1383000000	1610000	1384610000	1384610000	1372800000	1372800000	11810000	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja	33.10.52. Eräät valtion korvattavat perhe-etuudet	3300000	0	3300000	3300000	2473821	37	2473821	37	826178	63	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja	33.10.53. Sotilasavustus	18400000	0	18400000	18400000	16000000	16000000	2400000	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja	33.10.54. Asumistuki	1042100000	26210000	1068310000	1068310000	1075310000	1075310000	-7000000	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja	33.10.55. Elatustuki	214100000	0	214100000	214100000	204714399	17	204714399	17	9385600	83	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja	33.10.56. Vammaisten henkilöiden tulkkauspalvelut	44800000	0	44800000	44800000	42373203	64	42373203	64	2426796	36	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja	33.10.60. Kansaneläkelaitoksen sosiaaliturvarahastojen toimintakulut	319480000	1000	319481000	319481000	319481000	319481000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.31. Valtion korvaus kunnille kuntouttavan työtoiminnan järjestämisestä	31784000	0	31784000	31784000	23018222	05	23018222	05	8765777	95	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.50. Valtionosuus ansiopäivärahasta	1087000000	31600000	1118600000	1118600000	1096597001	4	1096597001	4	22002998	6	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.51. Valtionosuus peruspäivärahasta	214000000	0	214000000	214000000	178900000	178900000	35100000	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.52. Valtionosuus työmarkkinatuesta	1394000000	28800000	1422800000	1422800000	1414000000	1414000000	8800000	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.55. Valtionosuudet Koulutusrahastolle	90000000	0	90000000	90000000	88703649	72	88703649	72	1296350	28	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.56. Valtionosuus vuorottelukorvauksesta	43000000	0	43000000	43000000	45821000	45821000	-2821000	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.30. Sairausvakuutus	33.30.60. Valtion osuus sairausvakuutuslaista johtuvista menoista	1174650000	442000	1175092000	1175092000	1150092347	48	1150092347	48	24999652	52	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.50. Valtion osuus merimieseläkekassan menoista	59400000	0	59400000	59400000	56900000	56900000	2500000	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.51. Valtion osuus maatalousyrittäjän eläkelaista johtuvista menoista	644600000	1700000	646300000	646300000	645700000	645700000	600000	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.52. Valtion osuus yrittäjän eläkelaista johtuvista menoista	122500000	0	122500000	122500000	138000000	138000000	-15500000	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.53. Valtion korvaus lapsen hoidon ja opiskelun ajalta kertyvästä eläkkeestä	5500000	0	5500000	5500000	3205548	41	3205548	41	2294451	59	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.54. Valtion osuus maatalousyrittäjien tapaturmavakuutuksen kustannuksista	15000000	0	15000000	15000000	15000000	15000000	0	
2016	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.60. Valtion osuus kansaneläkelaista ja eräistä muista laeista johtuvista menoista	3631300000	-4600000	3626700000	3626700000	3595392260	53	3595392260	53	31307739	47	
